title,author,isbn,num_pages,avg_rating,rating,review,read_count,date_published,date_started,date_read,date_added,user_id,synced_at
"The Bomber Mafia: A Dream, a Temptation, and the Longest Night of the Second World War","Gladwell, Malcolm",0316296619,256.0,4.03,3.0,None,1,2021-04-27,,2022-01-13,2021-12-22,142394620,2023-07-15 00:58:12.532180
"Ghost Wars: The Secret History of the CIA, Afghanistan, and Bin Laden from the Soviet Invasion to September 10, 2001","Coll, Steve",0143034669,712.0,4.31,,None,0,2004-02-23,,,2021-12-22,142394620,2023-07-15 00:58:12.532180
"Mistakes Were Made (But Not by Me): Why We Justify Foolish Beliefs, Bad Decisions, and Hurtful Acts","Tavris, Carol",0151010986,304.0,4.03,5.0,"Wild. Reminded me slightly of Predictably Irrational, but just crazy to see how much our self-justification affects basically everything.I’m w the aut
Wild. Reminded me slightly of Predictably Irrational, but just crazy to see how much our self-justification affects basically everything.I’m w the authors re: last chapter, but… coulda done without it or not at the end. Just felt like that’s the last thing I read/took away when the rest of the book was just as important
...more",1,,,2022-11-30,2021-12-22,142394620,2023-07-15 00:58:12.532180
The Sixth Extinction: An Unnatural History,"Kolbert, Elizabeth",0805092994,336.0,4.15,5.0,None,1,2014-02-11,2022-03-18,2022-03-31,2021-12-22,142394620,2023-07-15 00:58:12.532180
Breath: The New Science of a Lost Art,"Nestor, James",0735213615,280.0,4.15,,None,0,2020-05-26,,,2021-12-22,142394620,2023-07-15 00:58:12.532180
Sapiens: A Brief History of Humankind,"Harari, Yuval Noah",,512.0,4.37,4.0,None,1,,2022-06-19,2022-07-24,2021-12-22,142394620,2023-07-15 00:58:12.532180
A Guide to the Good Life: The Ancient Art of Stoic Joy,"Irvine, William B.",0195374614,326.0,4.19,3.0,None,1,2008-11-04,2021-12-22,2021-12-22,2021-12-22,142394620,2023-07-15 00:58:12.532180
The Dawn of Everything: A New History of Humanity,"Graeber, David",0374157359,692.0,4.20,,None,0,2021-10-19,,,2021-12-22,142394620,2023-07-15 00:58:12.532180
Think Like a Monk: Train Your Mind for Peace and Purpose Every Day,"Shetty, Jay",1982134488,328.0,4.23,3.0,None,1,2020-09-08,2022-01-17,2022-02-06,2021-12-18,142394620,2023-07-15 00:58:12.532180
Project Hail Mary,"Weir, Andy",0593135202,476.0,4.52,3.0,None,1,2021-05-04,,2021-12-19,2021-12-18,142394620,2023-07-15 00:58:12.532180
The Beginning of Infinity: Explanations That Transform the World,"Deutsch, David",0670022756,487.0,4.18,,None,0,2011-03-01,,,2021-12-17,142394620,2023-07-15 00:58:12.532180
The Almanack of Naval Ravikant: A Guide to Wealth and Happiness,"Jorgenson, Eric",,244.0,4.47,4.0,None,1,2020-08-15,2021-12-22,2021-12-27,2021-12-13,142394620,2023-07-15 00:58:12.532180
The Alchemist,"Coelho, Paulo",0062315005,182.0,3.90,3.0,None,1,,,,2021-12-12,142394620,2023-07-15 00:58:12.532180
The Catcher in the Rye,"Salinger, J.D.",0316769177,277.0,3.80,4.0,None,1,1951-07-16,,,2021-12-12,142394620,2023-07-15 00:58:12.532180
Animal Farm,"Orwell, George",0451526341,128.0,3.98,3.0,None,1,1945-08-17,,,2021-12-12,142394620,2023-07-15 00:58:12.532180
1984,"Orwell, George",,298.0,4.19,5.0,None,1,1949-06-08,,,2021-12-12,142394620,2023-07-15 00:58:12.532180
"The Comfort Crisis: Embrace Discomfort To Reclaim Your Wild, Happy, Healthy Self","Easter, Michael",0593138767,304.0,4.37,5.0,"10/10 recommend. I loved it so much I bought it after picking returning it to the library.Removing ~some~ (really not that much) comfort from our live
10/10 recommend. I loved it so much I bought it after picking returning it to the library.Removing ~some~ (really not that much) comfort from our lives can positively impact us for the better. Simple actions like ignoring reward hunger food cravings, turning down the AC a few degrees, or allowing yourself to sit in boredom can improve your mental and physical well-being.Even though the only personal limit I have pushed is how many pieces of sushi I can eat at dinner, I love reading about how I can push myself to be better. If you have any interest in mental or physical well-being, pick up this book. If you want to be more conscious about the impacts of our cushy modern life, pick up this book.My key takeaways: it’s good to be bored, the body uses small stressors to be resilient, craft my own misogi, make it novel each time, and push my limits -- but do not die.
...more",1,,2021-12-24,2021-12-26,2021-12-12,142394620,2023-07-15 00:58:12.532180
"The Hitchhiker's Guide to the Galaxy
        (The Hitchhiker's Guide to the Galaxy, #1)","Adams, Douglas",,193.0,4.23,4.0,None,1,1979-10-12,2022-01-04,2022-01-05,2021-12-08,142394620,2023-07-15 00:58:12.532180
Originals: How Non-Conformists Move the World,"Grant, Adam M.",0525429565,326.0,3.96,5.0,None,1,2016-02-02,,2021-11-18,2021-11-18,142394620,2023-07-15 00:58:12.532180
Eat a Peach,"Chang, David",152475921X,288.0,3.90,4.0,None,1,2020-09-08,,2021-11-21,2021-11-13,142394620,2023-07-15 00:58:12.532180
Notes from a Young Black Chef,"Onwuachi, Kwame",1524732621,288.0,4.02,4.0,None,1,2019-04-09,2021-01-01,2021-11-13,2021-11-13,142394620,2023-07-15 00:58:12.532180
Heavy,"Laymon, Kiese",1501125656,241.0,4.48,5.0,None,1,2018-10-16,,2019-06-03,2021-11-03,142394620,2023-07-15 00:58:12.532180
Barbarian Days: A Surfing Life,"Finnegan, William",1594203474,447.0,4.26,5.0,None,1,2015-07-21,,2019-02-15,2021-11-03,142394620,2023-07-15 00:58:12.532180
The Master Plan: My Journey from Life in Prison to a Life of Purpose,"Wilson, Chris",,424.0,4.63,5.0,None,1,2019-02-05,,2019-04-01,2021-11-03,142394620,2023-07-15 00:58:12.532180
Principles: Life and Work,"Dalio, Ray",1508243247,592.0,4.12,4.0,None,1,2017-09-19,,2019-07-03,2021-11-03,142394620,2023-07-15 00:58:12.532180
The Subtle Art of Not Giving a F*ck: A Counterintuitive Approach to Living a Good Life,"Manson, Mark",,212.0,3.90,3.0,None,1,2016-09-13,,2019-07-08,2021-11-03,142394620,2023-07-15 00:58:12.532180
On the Road,"Kerouac, Jack",0140042598,307.0,3.62,3.0,None,1,1957-09-05,,2019-10-06,2021-11-03,142394620,2023-07-15 00:58:12.532180
Range: Why Generalists Triumph in a Specialized World,"Epstein, David",0735214484,352.0,4.14,4.0,None,1,2019-05-28,,2019-10-26,2021-11-03,142394620,2023-07-15 00:58:12.532180
Lincoln's Melancholy: How Depression Challenged a President and Fueled His Greatness,"Shenk, Joshua Wolf",0618773444,368.0,3.90,4.0,None,1,2005-09-22,,2019-12-13,2021-11-03,142394620,2023-07-15 00:58:12.532180
Natural Born Heroes: How a Daring Band of Misfits Mastered the Lost Secrets of Strength and Endurance,"McDougall, Christopher",0307594963,337.0,3.84,5.0,None,1,2013-09-05,,2020-01-04,2021-11-03,142394620,2023-07-15 00:58:12.532180
"Lethal Agent
        (Mitch Rapp, #18)","Mills, Kyle",,369.0,4.38,5.0,None,1,2019-09-24,,2020-01-12,2021-11-03,142394620,2023-07-15 00:58:12.532180
Ego Is the Enemy,"Holiday, Ryan",1591847818,226.0,4.14,5.0,None,1,2016-06-14,,2020-01-26,2021-11-03,142394620,2023-07-15 00:58:12.532180
Stumbling on Happiness,"Gilbert, Daniel Todd",1400077427,263.0,3.82,5.0,None,1,2006-05-02,,2020-02-14,2021-11-03,142394620,2023-07-15 00:58:12.532180
Thinking in Bets: Making Smarter Decisions When You Don't Have All the Facts,"Duke, Annie",0735216355,288.0,3.83,4.0,None,1,2018-02-02,,2020-03-04,2021-11-03,142394620,2023-07-15 00:58:12.532180
Everything is F*cked: A Book About Hope,"Manson, Mark",0062955934,288.0,3.70,4.0,None,1,2019-03-05,,2020-04-21,2021-11-03,142394620,2023-07-15 00:58:12.532180
Travels with Charley: In Search of America,"Steinbeck, John",0142000701,214.0,4.07,4.0,None,1,,,2020-05-16,2021-11-03,142394620,2023-07-15 00:58:12.532180
Stillness Is the Key,"Holiday, Ryan",0525538585,288.0,4.22,3.0,None,1,2019-10-01,,2020-05-25,2021-11-03,142394620,2023-07-15 00:58:12.532180
Notes on a Nervous Planet,"Haig, Matt",014313342X,288.0,3.98,3.0,None,1,2018-07-05,,2020-05-30,2021-11-03,142394620,2023-07-15 00:58:12.532180
Life 3.0: Being Human in the Age of Artificial Intelligence,"Tegmark, Max",0451485076,12.0,4.02,4.0,None,1,2017-08-23,,2020-06-19,2021-11-03,142394620,2023-07-15 00:58:12.532180
"Less
        (Arthur Less, #1)","Greer, Andrew Sean",,273.0,3.65,4.0,None,1,2017-07-18,,2020-06-19,2021-11-03,142394620,2023-07-15 00:58:12.532180
The Obstacle Is the Way: The Timeless Art of Turning Trials into Triumph,"Holiday, Ryan",1591846358,201.0,4.15,3.0,None,1,2014-05-01,,2020-07-18,2021-11-03,142394620,2023-07-15 00:58:12.532180
Between Two Kingdoms: A Memoir of a Life Interrupted,"Jaouad, Suleika",0399588582,352.0,4.43,5.0,None,1,2021-02-09,,2021-12-04,2021-11-02,142394620,2023-07-15 00:58:12.532180
How to Win Friends and Influence People,"Carnegie, Dale",,288.0,4.22,4.0,None,1,1936-10-01,,2019-07-04,2021-11-02,142394620,2023-07-15 00:58:12.532180
Shoe Dog: A Memoir by the Creator of Nike,"Knight, Phil",1501135910,400.0,4.47,5.0,None,1,2016-04-24,,2018-01-01,2021-11-02,142394620,2023-07-15 00:58:12.532180
Educated,"Westover, Tara",,352.0,4.47,5.0,None,1,2018-02-20,,2018-05-10,2021-11-02,142394620,2023-07-15 00:58:12.532180
Islands in the Stream,"Hemingway, Ernest",0743253426,448.0,3.88,3.0,None,1,,,2020-07-24,2021-11-02,142394620,2023-07-15 00:58:12.532180
The Old Man and the Sea,"Hemingway, Ernest",0684830493,96.0,3.80,3.0,None,1,,,2020-07-25,2021-11-02,142394620,2023-07-15 00:58:12.532180
Tell Me More: Stories About the 12 Hardest Things I'm Learning to Say,"Corrigan, Kelly",039958837X,240.0,4.18,5.0,None,1,2018-01-09,,2020-07-31,2021-11-02,142394620,2023-07-15 00:58:12.532180
Slaughterhouse-Five,"Vonnegut Jr., Kurt",0385333846,275.0,4.09,3.0,None,1,1969-03-31,,2020-08-27,2021-11-02,142394620,2023-07-15 00:58:12.532180
Good Economics for Hard Times: Better Answers to Our Biggest Problems,"Banerjee, Abhijit V.",,417.0,4.24,4.0,None,2,2019-11-12,,2020-10-21,2021-11-02,142394620,2023-07-15 00:58:12.532180
Becoming Wise: An Inquiry into the Mystery and Art of Living,"Tippett, Krista",1594206805,288.0,4.07,4.0,None,1,2016-04-05,,2020-12-18,2021-11-02,142394620,2023-07-15 00:58:12.532180
Blue Highways,"Heat-Moon, William Least",,428.0,4.03,4.0,None,1,,,2020-12-06,2021-11-02,142394620,2023-07-15 00:58:12.532180
Where the Deer and the Antelope Play: The Pastoral Observations of One Ignorant American Who Loves to Walk Outside,"Offerman, Nick",1101984694,352.0,3.71,3.0,None,1,2021-10-12,,2021-11-01,2021-11-01,142394620,2023-07-15 00:58:12.532180
The Lincoln Highway,"Towles, Amor",0735222355,576.0,4.24,5.0,None,1,2021-10-05,,2021-10-19,2021-11-01,142394620,2023-07-15 00:58:12.532180
Greenlights,"McConaughey, Matthew",0593139135,308.0,4.21,5.0,None,1,2020-10-20,,2021-10-17,2021-11-01,142394620,2023-07-15 00:58:12.532180
The Practice of Groundedness: A Transformative Path to Success That Feeds—Not Crushes—Your Soul,"Stulberg, Brad",0593329899,288.0,4.13,3.0,None,1,2021-09-07,,2021-10-10,2021-11-01,142394620,2023-07-15 00:58:12.532180
Talking to Strangers: What We Should Know About the People We Don’t Know,"Gladwell, Malcolm",0316478520,388.0,4.02,5.0,None,1,2019-09-10,,2021-07-17,2021-11-01,142394620,2023-07-15 00:58:12.532180
Think Again: The Power of Knowing What You Don't Know,"Grant, Adam M.",1984878107,307.0,4.23,5.0,None,1,2021-02-02,,2021-06-27,2021-11-01,142394620,2023-07-15 00:58:12.532180
My First Summer in the Sierra,"Muir, John",0486437353,160.0,4.07,3.0,None,1,,,2021-06-09,2021-11-01,142394620,2023-07-15 00:58:12.532180
"How to Kill a City: Gentrification, Inequality, and the Fight for the Neighborhood","Moskowitz, Peter",1568585233,272.0,4.11,4.0,None,1,2017-03-07,,2021-04-04,2021-11-01,142394620,2023-07-15 00:58:12.532180
When Breath Becomes Air,"Kalanithi, Paul",,208.0,4.39,5.0,None,1,2016-01-12,,2021-03-20,2021-11-01,142394620,2023-07-15 00:58:12.532180
Rules of Civility,"Towles, Amor",,335.0,4.07,3.0,None,1,2011-07-26,,2021-03-14,2021-11-01,142394620,2023-07-15 00:58:12.532180
A Gentleman in Moscow,"Towles, Amor",,462.0,4.33,5.0,None,1,2016-09-06,,2021-02-17,2021-11-01,142394620,2023-07-15 00:58:12.532180
The Black Swan: The Impact of the Highly Improbable,"Taleb, Nassim Nicholas",,366.0,3.95,5.0,None,1,2007-04-17,,2021-01-25,2021-11-01,142394620,2023-07-15 00:58:12.532180
Born a Crime: Stories From a South African Childhood,"Noah, Trevor",,289.0,4.49,5.0,None,1,2016-11-15,,2021-10-25,2021-11-01,142394620,2023-07-15 00:58:12.532180
